Visitor,TS_Design_Selected,TS_Design_Name,TS_Reward,TS_Regret,TS_Cumul_Reward,Random_Design_Selected,Random_Reward,Random_Regret,Random_Cumul_Reward
663,3,Doctor endorsement + quote,0,0.10000000000000003,331,4,1,0.0,245
664,4,Free shipping + money-back,0,0.0,331,1,0,0.20000000000000007,245
665,4,Free shipping + money-back,0,0.0,331,0,0,0.35000000000000003,245
666,4,Free shipping + money-back,0,0.0,331,1,1,0.20000000000000007,246
667,4,Free shipping + money-back,1,0.0,332,0,0,0.35000000000000003,246
668,4,Free shipping + money-back,0,0.0,332,0,0,0.35000000000000003,246
669,3,Doctor endorsement + quote,0,0.10000000000000003,332,1,0,0.20000000000000007,246
670,4,Free shipping + money-back,0,0.0,332,0,0,0.35000000000000003,246
671,4,Free shipping + money-back,1,0.0,333,1,0,0.20000000000000007,246
672,4,Free shipping + money-back,0,0.0,333,1,1,0.20000000000000007,247
673,4,Free shipping + money-back,0,0.0,333,3,1,0.10000000000000003,248
674,4,Free shipping + money-back,1,0.0,334,4,1,0.0,249
675,3,Doctor endorsement + quote,1,0.10000000000000003,335,0,0,0.35000000000000003,249
676,4,Free shipping + money-back,0,0.0,335,1,0,0.20000000000000007,249
677,4,Free shipping + money-back,1,0.0,336,0,0,0.35000000000000003,249
678,4,Free shipping + money-back,0,0.0,336,1,0,0.20000000000000007,249
679,0,Plain product info page,1,0.35000000000000003,337,1,0,0.20000000000000007,249
680,4,Free shipping + money-back,0,0.0,337,1,1,0.20000000000000007,250
681,4,Free shipping + money-back,1,0.0,338,4,1,0.0,251
682,4,Free shipping + money-back,1,0.0,339,0,0,0.35000000000000003,251
683,4,Free shipping + money-back,0,0.0,339,4,0,0.0,251
684,3,Doctor endorsement + quote,0,0.10000000000000003,339,4,1,0.0,252
685,4,Free shipping + money-back,0,0.0,339,4,0,0.0,252
686,4,Free shipping + money-back,1,0.0,340,4,1,0.0,253
687,4,Free shipping + money-back,1,0.0,341,3,1,0.10000000000000003,254
688,4,Free shipping + money-back,1,0.0,342,0,0,0.35000000000000003,254
689,4,Free shipping + money-back,1,0.0,343,0,0,0.35000000000000003,254
690,4,Free shipping + money-back,0,0.0,343,1,1,0.20000000000000007,255
691,4,Free shipping + money-back,1,0.0,344,0,0,0.35000000000000003,255
692,4,Free shipping + money-back,1,0.0,345,4,1,0.0,256
693,4,Free shipping + money-back,1,0.0,346,2,0,0.25000000000000006,256
694,4,Free shipping + money-back,1,0.0,347,0,0,0.35000000000000003,256
695,4,Free shipping + money-back,1,0.0,348,2,1,0.25000000000000006,257
696,4,Free shipping + money-back,0,0.0,348,3,0,0.10000000000000003,257
697,4,Free shipping + money-back,1,0.0,349,1,0,0.20000000000000007,257
698,4,Free shipping + money-back,1,0.0,350,1,0,0.20000000000000007,257
699,3,Doctor endorsement + quote,1,0.10000000000000003,351,1,1,0.20000000000000007,258
700,4,Free shipping + money-back,0,0.0,351,3,0,0.10000000000000003,258
701,4,Free shipping + money-back,1,0.0,352,4,1,0.0,259
702,4,Free shipping + money-back,1,0.0,353,2,1,0.25000000000000006,260
703,4,Free shipping + money-back,0,0.0,353,0,0,0.35000000000000003,260
704,4,Free shipping + money-back,0,0.0,353,4,0,0.0,260
705,4,Free shipping + money-back,1,0.0,354,1,0,0.20000000000000007,260
706,3,Doctor endorsement + quote,1,0.10000000000000003,355,1,0,0.20000000000000007,260
707,4,Free shipping + money-back,0,0.0,355,4,0,0.0,260
708,4,Free shipping + money-back,1,0.0,356,2,0,0.25000000000000006,260
709,4,Free shipping + money-back,0,0.0,356,4,0,0.0,260
710,4,Free shipping + money-back,0,0.0,356,3,1,0.10000000000000003,261
711,4,Free shipping + money-back,1,0.0,357,1,0,0.20000000000000007,261
712,4,Free shipping + money-back,1,0.0,358,2,0,0.25000000000000006,261
713,1,Urgency — 'Only 12 left!',1,0.20000000000000007,359,0,0,0.35000000000000003,261
714,4,Free shipping + money-back,0,0.0,359,1,0,0.20000000000000007,261
715,4,Free shipping + money-back,1,0.0,360,4,1,0.0,262
716,4,Free shipping + money-back,1,0.0,361,2,0,0.25000000000000006,262
717,4,Free shipping + money-back,0,0.0,361,1,0,0.20000000000000007,262
718,4,Free shipping + money-back,0,0.0,361,0,1,0.35000000000000003,263
719,4,Free shipping + money-back,1,0.0,362,0,0,0.35000000000000003,263
720,4,Free shipping + money-back,0,0.0,362,4,0,0.0,263
721,3,Doctor endorsement + quote,0,0.10000000000000003,362,3,0,0.10000000000000003,263
722,4,Free shipping + money-back,1,0.0,363,4,1,0.0,264
723,3,Doctor endorsement + quote,1,0.10000000000000003,364,2,1,0.25000000000000006,265
724,4,Free shipping + money-back,1,0.0,365,4,1,0.0,266
725,4,Free shipping + money-back,1,0.0,366,2,0,0.25000000000000006,266
726,4,Free shipping + money-back,1,0.0,367,3,1,0.10000000000000003,267
727,0,Plain product info page,0,0.35000000000000003,367,4,0,0.0,267
728,4,Free shipping + money-back,0,0.0,367,0,0,0.35000000000000003,267
729,4,Free shipping + money-back,0,0.0,367,2,0,0.25000000000000006,267
730,3,Doctor endorsement + quote,1,0.10000000000000003,368,2,0,0.25000000000000006,267
731,3,Doctor endorsement + quote,0,0.10000000000000003,368,0,0,0.35000000000000003,267
732,4,Free shipping + money-back,1,0.0,369,4,1,0.0,268
733,4,Free shipping + money-back,0,0.0,369,3,0,0.10000000000000003,268
734,4,Free shipping + money-back,0,0.0,369,1,0,0.20000000000000007,268
735,3,Doctor endorsement + quote,0,0.10000000000000003,369,4,1,0.0,269
736,4,Free shipping + money-back,1,0.0,370,4,1,0.0,270
737,4,Free shipping + money-back,1,0.0,371,2,1,0.25000000000000006,271
738,4,Free shipping + money-back,1,0.0,372,2,0,0.25000000000000006,271
739,4,Free shipping + money-back,1,0.0,373,3,1,0.10000000000000003,272
740,4,Free shipping + money-back,0,0.0,373,3,1,0.10000000000000003,273
741,4,Free shipping + money-back,0,0.0,373,3,1,0.10000000000000003,274
742,4,Free shipping + money-back,1,0.0,374,0,0,0.35000000000000003,274
743,4,Free shipping + money-back,1,0.0,375,1,1,0.20000000000000007,275
744,4,Free shipping + money-back,0,0.0,375,1,0,0.20000000000000007,275
745,4,Free shipping + money-back,1,0.0,376,3,0,0.10000000000000003,275
746,4,Free shipping + money-back,1,0.0,377,2,1,0.25000000000000006,276
747,4,Free shipping + money-back,1,0.0,378,1,0,0.20000000000000007,276
748,4,Free shipping + money-back,1,0.0,379,4,1,0.0,277
749,3,Doctor endorsement + quote,0,0.10000000000000003,379,0,1,0.35000000000000003,278
750,4,Free shipping + money-back,0,0.0,379,2,0,0.25000000000000006,278
751,4,Free shipping + money-back,1,0.0,380,0,0,0.35000000000000003,278
752,4,Free shipping + money-back,1,0.0,381,4,1,0.0,279
753,4,Free shipping + money-back,0,0.0,381,1,0,0.20000000000000007,279
754,4,Free shipping + money-back,1,0.0,382,0,0,0.35000000000000003,279
755,4,Free shipping + money-back,0,0.0,382,0,0,0.35000000000000003,279
756,4,Free shipping + money-back,0,0.0,382,0,0,0.35000000000000003,279
757,4,Free shipping + money-back,1,0.0,383,4,1,0.0,280
758,4,Free shipping + money-back,0,0.0,383,2,1,0.25000000000000006,281
759,4,Free shipping + money-back,1,0.0,384,2,1,0.25000000000000006,282
760,4,Free shipping + money-back,0,0.0,384,4,0,0.0,282
761,4,Free shipping + money-back,1,0.0,385,0,0,0.35000000000000003,282
762,4,Free shipping + money-back,0,0.0,385,0,0,0.35000000000000003,282
763,4,Free shipping + money-back,0,0.0,385,3,0,0.10000000000000003,282
764,4,Free shipping + money-back,1,0.0,386,1,0,0.20000000000000007,282
765,4,Free shipping + money-back,1,0.0,387,1,0,0.20000000000000007,282
766,4,Free shipping + money-back,0,0.0,387,2,1,0.25000000000000006,283
767,4,Free shipping + money-back,0,0.0,387,4,0,0.0,283
768,4,Free shipping + money-back,1,0.0,388,0,1,0.35000000000000003,284
769,4,Free shipping + money-back,0,0.0,388,1,0,0.20000000000000007,284
770,4,Free shipping + money-back,1,0.0,389,4,1,0.0,285
771,4,Free shipping + money-back,1,0.0,390,4,1,0.0,286
772,4,Free shipping + money-back,1,0.0,391,0,1,0.35000000000000003,287
773,4,Free shipping + money-back,1,0.0,392,4,1,0.0,288
774,4,Free shipping + money-back,0,0.0,392,1,1,0.20000000000000007,289
775,4,Free shipping + money-back,1,0.0,393,3,1,0.10000000000000003,290
776,4,Free shipping + money-back,0,0.0,393,1,0,0.20000000000000007,290
777,4,Free shipping + money-back,1,0.0,394,3,1,0.10000000000000003,291
778,4,Free shipping + money-back,1,0.0,395,4,1,0.0,292
779,4,Free shipping + money-back,1,0.0,396,1,0,0.20000000000000007,292
780,4,Free shipping + money-back,1,0.0,397,0,0,0.35000000000000003,292
781,4,Free shipping + money-back,1,0.0,398,4,1,0.0,293
782,4,Free shipping + money-back,1,0.0,399,0,0,0.35000000000000003,293
783,4,Free shipping + money-back,0,0.0,399,3,0,0.10000000000000003,293
784,4,Free shipping + money-back,1,0.0,400,2,1,0.25000000000000006,294
785,4,Free shipping + money-back,1,0.0,401,2,1,0.25000000000000006,295
786,4,Free shipping + money-back,1,0.0,402,3,0,0.10000000000000003,295
787,0,Plain product info page,0,0.35000000000000003,402,2,1,0.25000000000000006,296
788,4,Free shipping + money-back,0,0.0,402,4,0,0.0,296
789,4,Free shipping + money-back,1,0.0,403,4,1,0.0,297
790,4,Free shipping + money-back,1,0.0,404,1,0,0.20000000000000007,297
791,4,Free shipping + money-back,1,0.0,405,4,1,0.0,298
792,4,Free shipping + money-back,0,0.0,405,2,1,0.25000000000000006,299
793,4,Free shipping + money-back,1,0.0,406,0,0,0.35000000000000003,299
794,4,Free shipping + money-back,1,0.0,407,1,1,0.20000000000000007,300
795,4,Free shipping + money-back,1,0.0,408,0,0,0.35000000000000003,300
796,4,Free shipping + money-back,1,0.0,409,2,0,0.25000000000000006,300
797,4,Free shipping + money-back,1,0.0,410,0,1,0.35000000000000003,301
798,4,Free shipping + money-back,0,0.0,410,2,0,0.25000000000000006,301
799,4,Free shipping + money-back,1,0.0,411,4,1,0.0,302
800,4,Free shipping + money-back,0,0.0,411,1,0,0.20000000000000007,302
801,4,Free shipping + money-back,1,0.0,412,3,0,0.10000000000000003,302
802,4,Free shipping + money-back,1,0.0,413,2,1,0.25000000000000006,303
803,4,Free shipping + money-back,0,0.0,413,4,0,0.0,303
804,3,Doctor endorsement + quote,1,0.10000000000000003,414,0,0,0.35000000000000003,303
805,4,Free shipping + money-back,0,0.0,414,4,0,0.0,303
806,4,Free shipping + money-back,1,0.0,415,0,0,0.35000000000000003,303
807,4,Free shipping + money-back,1,0.0,416,0,1,0.35000000000000003,304
808,4,Free shipping + money-back,0,0.0,416,0,1,0.35000000000000003,305
809,4,Free shipping + money-back,1,0.0,417,0,0,0.35000000000000003,305
810,4,Free shipping + money-back,0,0.0,417,1,0,0.20000000000000007,305
811,4,Free shipping + money-back,1,0.0,418,0,1,0.35000000000000003,306
812,4,Free shipping + money-back,0,0.0,418,1,1,0.20000000000000007,307
813,4,Free shipping + money-back,1,0.0,419,3,0,0.10000000000000003,307
814,4,Free shipping + money-back,1,0.0,420,1,0,0.20000000000000007,307
815,4,Free shipping + money-back,0,0.0,420,0,1,0.35000000000000003,308
816,4,Free shipping + money-back,0,0.0,420,3,1,0.10000000000000003,309
817,4,Free shipping + money-back,0,0.0,420,4,0,0.0,309
818,4,Free shipping + money-back,0,0.0,420,1,1,0.20000000000000007,310
819,4,Free shipping + money-back,0,0.0,420,4,0,0.0,310
820,4,Free shipping + money-back,1,0.0,421,3,0,0.10000000000000003,310
821,4,Free shipping + money-back,1,0.0,422,1,0,0.20000000000000007,310
822,4,Free shipping + money-back,1,0.0,423,0,0,0.35000000000000003,310
823,4,Free shipping + money-back,1,0.0,424,1,0,0.20000000000000007,310
824,4,Free shipping + money-back,1,0.0,425,0,0,0.35000000000000003,310
825,4,Free shipping + money-back,1,0.0,426,2,0,0.25000000000000006,310
826,4,Free shipping + money-back,1,0.0,427,1,0,0.20000000000000007,310
827,4,Free shipping + money-back,0,0.0,427,1,0,0.20000000000000007,310
828,4,Free shipping + money-back,1,0.0,428,4,1,0.0,311
829,4,Free shipping + money-back,1,0.0,429,4,1,0.0,312
830,4,Free shipping + money-back,1,0.0,430,3,0,0.10000000000000003,312
831,3,Doctor endorsement + quote,0,0.10000000000000003,430,0,0,0.35000000000000003,312
832,4,Free shipping + money-back,0,0.0,430,4,0,0.0,312
833,3,Doctor endorsement + quote,1,0.10000000000000003,431,3,1,0.10000000000000003,313
834,4,Free shipping + money-back,1,0.0,432,0,0,0.35000000000000003,313
835,4,Free shipping + money-back,1,0.0,433,0,0,0.35000000000000003,313
836,4,Free shipping + money-back,1,0.0,434,0,0,0.35000000000000003,313
837,4,Free shipping + money-back,1,0.0,435,2,1,0.25000000000000006,314
838,4,Free shipping + money-back,1,0.0,436,0,0,0.35000000000000003,314
839,4,Free shipping + money-back,1,0.0,437,3,1,0.10000000000000003,315
840,4,Free shipping + money-back,1,0.0,438,0,0,0.35000000000000003,315
841,4,Free shipping + money-back,0,0.0,438,0,0,0.35000000000000003,315
842,4,Free shipping + money-back,0,0.0,438,3,0,0.10000000000000003,315
843,4,Free shipping + money-back,1,0.0,439,1,0,0.20000000000000007,315
844,3,Doctor endorsement + quote,0,0.10000000000000003,439,0,1,0.35000000000000003,316
845,4,Free shipping + money-back,1,0.0,440,3,0,0.10000000000000003,316
846,3,Doctor endorsement + quote,1,0.10000000000000003,441,4,1,0.0,317
847,4,Free shipping + money-back,0,0.0,441,3,1,0.10000000000000003,318
848,4,Free shipping + money-back,1,0.0,442,2,0,0.25000000000000006,318
849,4,Free shipping + money-back,0,0.0,442,4,0,0.0,318
850,4,Free shipping + money-back,1,0.0,443,1,0,0.20000000000000007,318
851,4,Free shipping + money-back,0,0.0,443,1,0,0.20000000000000007,318
852,4,Free shipping + money-back,1,0.0,444,3,0,0.10000000000000003,318
853,4,Free shipping + money-back,0,0.0,444,3,1,0.10000000000000003,319
854,4,Free shipping + money-back,1,0.0,445,0,1,0.35000000000000003,320
855,4,Free shipping + money-back,0,0.0,445,0,0,0.35000000000000003,320
856,4,Free shipping + money-back,1,0.0,446,2,0,0.25000000000000006,320
857,3,Doctor endorsement + quote,0,0.10000000000000003,446,0,0,0.35000000000000003,320
858,4,Free shipping + money-back,0,0.0,446,3,1,0.10000000000000003,321
859,4,Free shipping + money-back,0,0.0,446,3,0,0.10000000000000003,321
860,4,Free shipping + money-back,0,0.0,446,0,0,0.35000000000000003,321
861,4,Free shipping + money-back,0,0.0,446,2,1,0.25000000000000006,322
862,4,Free shipping + money-back,0,0.0,446,3,1,0.10000000000000003,323
863,4,Free shipping + money-back,1,0.0,447,2,1,0.25000000000000006,324
864,3,Doctor endorsement + quote,0,0.10000000000000003,447,3,0,0.10000000000000003,324
865,3,Doctor endorsement + quote,0,0.10000000000000003,447,2,0,0.25000000000000006,324
866,4,Free shipping + money-back,0,0.0,447,2,0,0.25000000000000006,324
867,4,Free shipping + money-back,1,0.0,448,2,0,0.25000000000000006,324
868,4,Free shipping + money-back,1,0.0,449,0,0,0.35000000000000003,324
869,4,Free shipping + money-back,0,0.0,449,1,0,0.20000000000000007,324
870,4,Free shipping + money-back,0,0.0,449,2,0,0.25000000000000006,324
871,4,Free shipping + money-back,1,0.0,450,2,1,0.25000000000000006,325
872,4,Free shipping + money-back,1,0.0,451,3,0,0.10000000000000003,325
873,4,Free shipping + money-back,1,0.0,452,1,0,0.20000000000000007,325
874,4,Free shipping + money-back,1,0.0,453,3,1,0.10000000000000003,326
875,4,Free shipping + money-back,1,0.0,454,3,0,0.10000000000000003,326
876,4,Free shipping + money-back,0,0.0,454,2,0,0.25000000000000006,326
877,4,Free shipping + money-back,0,0.0,454,4,0,0.0,326
878,4,Free shipping + money-back,0,0.0,454,1,0,0.20000000000000007,326
879,4,Free shipping + money-back,1,0.0,455,3,1,0.10000000000000003,327
880,4,Free shipping + money-back,0,0.0,455,4,0,0.0,327
881,4,Free shipping + money-back,1,0.0,456,4,1,0.0,328
882,4,Free shipping + money-back,1,0.0,457,3,1,0.10000000000000003,329
883,4,Free shipping + money-back,0,0.0,457,2,0,0.25000000000000006,329
884,4,Free shipping + money-back,1,0.0,458,0,0,0.35000000000000003,329
885,4,Free shipping + money-back,1,0.0,459,3,1,0.10000000000000003,330
886,4,Free shipping + money-back,0,0.0,459,2,1,0.25000000000000006,331
887,4,Free shipping + money-back,1,0.0,460,1,0,0.20000000000000007,331
888,4,Free shipping + money-back,0,0.0,460,2,0,0.25000000000000006,331
889,4,Free shipping + money-back,1,0.0,461,4,1,0.0,332
890,4,Free shipping + money-back,0,0.0,461,1,1,0.20000000000000007,333
891,4,Free shipping + money-back,1,0.0,462,1,0,0.20000000000000007,333
892,4,Free shipping + money-back,1,0.0,463,0,1,0.35000000000000003,334
893,4,Free shipping + money-back,0,0.0,463,0,1,0.35000000000000003,335
894,4,Free shipping + money-back,1,0.0,464,3,0,0.10000000000000003,335
895,4,Free shipping + money-back,1,0.0,465,2,0,0.25000000000000006,335
896,4,Free shipping + money-back,1,0.0,466,3,1,0.10000000000000003,336
897,4,Free shipping + money-back,1,0.0,467,0,0,0.35000000000000003,336
898,4,Free shipping + money-back,1,0.0,468,4,1,0.0,337
899,4,Free shipping + money-back,1,0.0,469,0,0,0.35000000000000003,337
900,4,Free shipping + money-back,0,0.0,469,2,0,0.25000000000000006,337
901,4,Free shipping + money-back,1,0.0,470,4,1,0.0,338
902,4,Free shipping + money-back,1,0.0,471,3,0,0.10000000000000003,338
903,4,Free shipping + money-back,1,0.0,472,3,1,0.10000000000000003,339
904,4,Free shipping + money-back,1,0.0,473,0,0,0.35000000000000003,339
905,4,Free shipping + money-back,0,0.0,473,0,0,0.35000000000000003,339
906,4,Free shipping + money-back,1,0.0,474,3,0,0.10000000000000003,339
907,4,Free shipping + money-back,0,0.0,474,3,0,0.10000000000000003,339
908,4,Free shipping + money-back,1,0.0,475,1,0,0.20000000000000007,339
909,4,Free shipping + money-back,0,0.0,475,2,0,0.25000000000000006,339
910,4,Free shipping + money-back,1,0.0,476,1,0,0.20000000000000007,339
911,4,Free shipping + money-back,0,0.0,476,1,0,0.20000000000000007,339
912,4,Free shipping + money-back,0,0.0,476,3,0,0.10000000000000003,339
913,4,Free shipping + money-back,1,0.0,477,2,1,0.25000000000000006,340
914,4,Free shipping + money-back,1,0.0,478,3,1,0.10000000000000003,341
915,4,Free shipping + money-back,1,0.0,479,1,0,0.20000000000000007,341
916,4,Free shipping + money-back,0,0.0,479,1,1,0.20000000000000007,342
917,4,Free shipping + money-back,1,0.0,480,3,1,0.10000000000000003,343
918,4,Free shipping + money-back,1,0.0,481,0,1,0.35000000000000003,344
919,4,Free shipping + money-back,0,0.0,481,0,0,0.35000000000000003,344
920,4,Free shipping + money-back,1,0.0,482,3,1,0.10000000000000003,345
921,4,Free shipping + money-back,0,0.0,482,4,0,0.0,345
922,4,Free shipping + money-back,0,0.0,482,4,0,0.0,345
923,4,Free shipping + money-back,0,0.0,482,0,1,0.35000000000000003,346
924,4,Free shipping + money-back,0,0.0,482,2,0,0.25000000000000006,346
925,4,Free shipping + money-back,1,0.0,483,1,1,0.20000000000000007,347
926,4,Free shipping + money-back,1,0.0,484,2,1,0.25000000000000006,348
927,4,Free shipping + money-back,1,0.0,485,0,0,0.35000000000000003,348
928,4,Free shipping + money-back,1,0.0,486,3,1,0.10000000000000003,349
929,4,Free shipping + money-back,0,0.0,486,4,0,0.0,349
930,4,Free shipping + money-back,0,0.0,486,0,0,0.35000000000000003,349
931,4,Free shipping + money-back,1,0.0,487,2,0,0.25000000000000006,349
932,4,Free shipping + money-back,1,0.0,488,2,0,0.25000000000000006,349
933,4,Free shipping + money-back,0,0.0,488,0,1,0.35000000000000003,350
934,4,Free shipping + money-back,1,0.0,489,1,0,0.20000000000000007,350
935,4,Free shipping + money-back,1,0.0,490,2,1,0.25000000000000006,351
936,4,Free shipping + money-back,1,0.0,491,1,1,0.20000000000000007,352
937,4,Free shipping + money-back,0,0.0,491,1,0,0.20000000000000007,352
938,4,Free shipping + money-back,0,0.0,491,3,0,0.10000000000000003,352
939,4,Free shipping + money-back,0,0.0,491,0,0,0.35000000000000003,352
940,4,Free shipping + money-back,0,0.0,491,0,0,0.35000000000000003,352
941,4,Free shipping + money-back,1,0.0,492,1,0,0.20000000000000007,352
942,4,Free shipping + money-back,1,0.0,493,3,1,0.10000000000000003,353
943,4,Free shipping + money-back,0,0.0,493,2,0,0.25000000000000006,353
944,4,Free shipping + money-back,1,0.0,494,2,1,0.25000000000000006,354
945,4,Free shipping + money-back,0,0.0,494,0,0,0.35000000000000003,354
946,4,Free shipping + money-back,0,0.0,494,1,0,0.20000000000000007,354
947,4,Free shipping + money-back,0,0.0,494,3,1,0.10000000000000003,355
948,4,Free shipping + money-back,0,0.0,494,3,1,0.10000000000000003,356
949,4,Free shipping + money-back,0,0.0,494,2,0,0.25000000000000006,356
950,4,Free shipping + money-back,0,0.0,494,2,1,0.25000000000000006,357
951,4,Free shipping + money-back,1,0.0,495,4,1,0.0,358
952,3,Doctor endorsement + quote,1,0.10000000000000003,496,4,1,0.0,359
953,4,Free shipping + money-back,1,0.0,497,1,0,0.20000000000000007,359
954,4,Free shipping + money-back,0,0.0,497,4,0,0.0,359
955,4,Free shipping + money-back,1,0.0,498,3,0,0.10000000000000003,359
956,4,Free shipping + money-back,0,0.0,498,4,0,0.0,359
957,4,Free shipping + money-back,1,0.0,499,0,0,0.35000000000000003,359
958,4,Free shipping + money-back,0,0.0,499,0,0,0.35000000000000003,359
959,4,Free shipping + money-back,1,0.0,500,2,0,0.25000000000000006,359
960,4,Free shipping + money-back,0,0.0,500,2,1,0.25000000000000006,360
961,4,Free shipping + money-back,1,0.0,501,1,0,0.20000000000000007,360
962,4,Free shipping + money-back,1,0.0,502,0,0,0.35000000000000003,360
963,4,Free shipping + money-back,1,0.0,503,1,1,0.20000000000000007,361
964,4,Free shipping + money-back,0,0.0,503,1,0,0.20000000000000007,361
965,4,Free shipping + money-back,1,0.0,504,4,1,0.0,362
966,4,Free shipping + money-back,1,0.0,505,2,1,0.25000000000000006,363
967,4,Free shipping + money-back,0,0.0,505,1,0,0.20000000000000007,363
968,4,Free shipping + money-back,0,0.0,505,1,0,0.20000000000000007,363
969,4,Free shipping + money-back,0,0.0,505,2,1,0.25000000000000006,364
970,4,Free shipping + money-back,1,0.0,506,2,0,0.25000000000000006,364
971,4,Free shipping + money-back,1,0.0,507,0,0,0.35000000000000003,364
972,4,Free shipping + money-back,0,0.0,507,2,0,0.25000000000000006,364
973,4,Free shipping + money-back,1,0.0,508,4,1,0.0,365
974,4,Free shipping + money-back,0,0.0,508,0,0,0.35000000000000003,365
975,4,Free shipping + money-back,1,0.0,509,1,0,0.20000000000000007,365
976,4,Free shipping + money-back,1,0.0,510,4,1,0.0,366
977,4,Free shipping + money-back,1,0.0,511,4,1,0.0,367
978,4,Free shipping + money-back,1,0.0,512,0,0,0.35000000000000003,367
979,4,Free shipping + money-back,1,0.0,513,1,1,0.20000000000000007,368
980,4,Free shipping + money-back,1,0.0,514,0,0,0.35000000000000003,368
981,4,Free shipping + money-back,0,0.0,514,3,1,0.10000000000000003,369
982,4,Free shipping + money-back,1,0.0,515,3,1,0.10000000000000003,370
983,4,Free shipping + money-back,0,0.0,515,0,0,0.35000000000000003,370
984,4,Free shipping + money-back,0,0.0,515,1,0,0.20000000000000007,370
985,2,"Social proof — 4,200 reviews",0,0.25000000000000006,515,1,0,0.20000000000000007,370
986,4,Free shipping + money-back,1,0.0,516,2,1,0.25000000000000006,371
987,3,Doctor endorsement + quote,0,0.10000000000000003,516,4,0,0.0,371
988,4,Free shipping + money-back,0,0.0,516,0,0,0.35000000000000003,371
989,4,Free shipping + money-back,0,0.0,516,4,0,0.0,371
990,4,Free shipping + money-back,0,0.0,516,4,0,0.0,371
991,4,Free shipping + money-back,0,0.0,516,3,0,0.10000000000000003,371
992,4,Free shipping + money-back,0,0.0,516,3,0,0.10000000000000003,371
993,4,Free shipping + money-back,1,0.0,517,0,0,0.35000000000000003,371
994,4,Free shipping + money-back,0,0.0,517,0,0,0.35000000000000003,371
995,3,Doctor endorsement + quote,0,0.10000000000000003,517,1,1,0.20000000000000007,372
996,4,Free shipping + money-back,0,0.0,517,0,0,0.35000000000000003,372
997,4,Free shipping + money-back,1,0.0,518,1,1,0.20000000000000007,373
998,4,Free shipping + money-back,1,0.0,519,1,0,0.20000000000000007,373
999,4,Free shipping + money-back,0,0.0,519,0,1,0.35000000000000003,374
1000,4,Free shipping + money-back,0,0.0,519,1,0,0.20000000000000007,374
